CurrentValue,FID
250300,10440
236800,10441
325400,10442
204100,10443
333800,10444
170000,10445
445400,10446
501800,10447
378300,10448
243200,10449
485300,10450
179500,10451
247300,10452
230100,10453
277300,10454
243300,10455
637400,10456
51000,10457
451600,10458
138500,10459
187300,10460
157800,10461
265600,10462
30500,10463
190800,10464
289000,10465
200800,10466
187300,10467
203000,10468
6000000,10469
196400,10470
215100,10471
501600,10472
192400,10473
441900,10474
196800,10475
251800,10476
233900,10477
248700,10478
281500,10479
192450,10480
1354200,10481
339700,10482
248700,10483
327000,10484
240300,10485
140000,10486
523500,10487
314600,10488
241400,10489
147800,10490
480800,10491
219100,10492
107415,10493
22200,10494
197700,10495
333400,10496
278400,10497
240300,10498
344400,10499
73800,10500
197200,10501
356800,10502
332800,10503
223000,10504
298600,10505
185800,10506
489000,10507
197100,10508
461100,10509
1155200,10510
231000,10511
240200,10512
336400,10513
193400,10514
846300,10515
216200,10516
211500,10517
193200,10518
229100,10519
193500,10520
324300,10521
155200,10522
138500,10523
263300,10524
159600,10525
212400,10526
764800,10527
203300,10528
270000,10529
226400,10530
226100,10531
357800,10532
159100,10533
196000,10534
520900,10535
166100,10536
308600,10537
486600,10538
1798300,10539
122300,10540
253900,10541
332500,10542
108274,10543
19200,10544
181800,10545
310600,10546
238300,10547
95400,10548
255900,10549
189400,10550
105943,10551
575600,10552
196200,10553
142100,10554
290300,10555
153100,10556
166700,10557
1846300,10558
230000,10559
210500,10560
255500,10561
195200,10562
378600,10563
201600,10564
192600,10565
223200,10566
238300,10567
501800,10568
270800,10569
349900,10570
281600,10571
289900,10572
591000,10573
843000,10574
270500,10575
291100,10576
252600,10577
433600,10578
193100,10579
205700,10580
511000,10581
260400,10582
225000,10583
187000,10584
182200,10585
259100,10586
202900,10587
228400,10588
110000,10589
296500,10590
243900,10591
388000,10592
524900,10593
382700,10594
478000,10595
246900,10596
393300,10597
169500,10598
430700,10599
240900,10600
441700,10601
135300,10602
142900,10603
225600,10604
399000,10605
1203100,10606
770700,10607
415200,10608
211400,10609
192600,10610
206300,10611
234700,10612
235300,10613
298300,10614
205900,10615
152800,10616
372300,10617
227100,10618
155100,10619
220400,10620
226100,10621
1059200,10622
129700,10623
640100,10624
312000,10625
133500,10626
184700,10627
2405400,10628
870200,10629
254200,10630
300100,10631
163000,10632
216700,10633
281100,10634
195900,10635
180700,10636
540200,10637
221500,10638
265900,10639
348400,10640
160800,10641
345100,10642
200800,10643
78100,10644
313500,10645
104400,10646
287300,10647
301200,10648
198000,10649
190600,10650
238500,10651
347400,10652
108100,10653
159100,10654
219400,10655
146400,10656
150200,10657
405300,10658
579300,10659
220100,10660
193100,10661
140152,10662
111200,10663
442700,10664
335200,10665
311600,10666
336900,10667
197200,10668
104400,10669
211500,10670
227700,10671
325000,10672
243100,10673
207200,10674
233500,10675
189700,10676
328100,10677
253100,10678
257500,10679
193700,10680
395900,10681
754400,10682
178900,10683
180800,10684
195300,10685
178100,10686
199000,10687
295500,10688
369100,10689
194000,10690
272400,10691
371300,10692
0,10693
182800,10694
240300,10695
205800,10696
238600,10697
246200,10698
515900,10699
298400,10700
484200,10701
267100,10702
350800,10703
165100,10704
203600,10705
195800,10706
358000,10707
14000,10708
298300,10709
257900,10710
967500,10711
395700,10712
28900,10713
277200,10714
179600,10715
269600,10716
167700,10717
353000,10718
138500,10719
188500,10720
3200,10721
109786,10722
310100,10723
687900,10724
1437300,10725
240600,10726
499800,10727
470900,10728
264100,10729
291500,10730
140000,10731
1164356,10732
194200,10733
1038100,10734
85700,10735
150100,10736
187900,10737
525600,10738
300900,10739
309000,10740
353600,10741
655800,10742
393300,10743
216100,10744
680700,10745
598100,10746
193800,10747
309500,10748
3364000,10749
294900,10750
225200,10751
155200,10752
463500,10753
192200,10754
554400,10755
313900,10756
55600,10757
1251100,10758
211800,10759
209700,10760
150100,10761
223900,10762
266900,10763
253400,10764
205800,10765
179300,10766
155400,10767
138500,10768
202300,10769
5000,10770
375400,10771
252400,10772
196000,10773
126900,10774
210400,10775
465100,10776
1124200,10777
31900,10778
259300,10779
289900,10780
333100,10781
91201,10782
366400,10783
203200,10784
346400,10785
218700,10786
7650200,10787
207900,10788
141400,10789
284500,10790
196800,10791
257000,10792
284800,10793
5000,10794
398600,10795
994400,10796
337600,10797
270500,10798
216000,10799
331400,10800
193000,10801
199700,10802
380500,10803
222200,10804
254800,10805
705000,10806
232400,10807
240000,10808
110000,10809
241400,10810
144900,10811
138500,10812
374500,10813
502500,10814
202400,10815
197500,10816
329600,10817
229600,10818
1575300,10819
5200,10820
300700,10821
5000,10822
252900,10823
154400,10824
194000,10825
205900,10826
376800,10827
200000,10828
353900,10829
565800,10830
194100,10831
247400,10832
284900,6001
227700,6002
187700,6003
163400,6004
524200,6005
148900,6006
441100,6007
340500,6008
282200,6009
241400,6010
375200,6011
168100,6012
376500,6013
204300,6014
2900,6015
190000,6016
385900,6017
187900,6018
144700,6019
249300,6020
185000,6021
3143900,6022
354000,6023
178200,6024
153000,6025
245800,6026
261300,6027
288600,6028
372500,6029
180500,6030
204400,6031
217100,6032
195700,6033
295600,6034
165700,6035
150300,6036
211200,6037
248200,6038
138500,6039
240400,6040
465500,6041
912100,6042
395700,6043
165200,6044
390400,6045
194700,6046
540200,6047
244500,6048
999800,6049
357600,6050
732600,6051
216300,6052
225700,6053
210700,6054
249400,6055
623000,6056
195000,6057
229300,6058
204900,6059
256800,6060
253500,6061
470200,6062
373000,6063
184500,6064
145600,6065
296700,6066
276700,6067
186900,6068
573700,6069
218200,6070
191000,6071
244000,6072
154600,6073
759400,6074
203000,6075
674800,6076
319200,6077
192300,6078
189500,6079
3003000,6080
176300,6081
224100,6082
711000,6083
405500,6084
190500,6085
217100,6086
166400,6087
110000,6088
204700,6089
27000,6090
176300,6091
386300,6092
168100,6093
376600,6094
230900,6095
84231,6096
148600,6097
360300,6098
466400,6099
199600,6100
359300,6101
363500,6102
206100,6103
216400,6104
226100,6105
197100,6106
197700,6107
355300,6108
191900,6109
191300,6110
213900,6111
219300,6112
177100,6113
255100,6114
5000,6115
218000,6116
55500,6117
216200,6118
500700,6119
318900,6120
195100,6121
453900,6122
5000,6123
225400,6124
239500,6125
1134600,6126
366600,6127
436400,6128
219600,6129
308500,6130
337300,6131
204700,6132
331200,6133
237400,6134
332700,6135
378900,6136
189600,6137
328000,6138
783300,6139
1142800,6140
231100,6141
194800,6142
177100,6143
147300,6144
430700,6145
186400,6146
298000,6147
420300,6148
427000,6149
240200,6150
207500,6151
225200,6152
184100,6153
156100,6154
204200,6155
372000,6156
234200,6157
216600,6158
149500,6159
66200,6160
292300,6161
141500,6162
227000,6163
255400,6164
204500,6165
3900,6166
256600,6167
5000,6168
239000,6169
252000,6170
199300,6171
234700,6172
311000,6173
114400,6174
420500,6175
186500,6176
270000,6177
214900,6178
555400,6179
368700,6180
349700,6181
228200,6182
201700,6183
1386200,6184
0,6185
405200,6186
275000,6187
586400,6188
254000,6189
318600,6190
205300,6191
181400,6192
290500,6193
80000,6194
341200,6195
1170700,6196
150900,6197
287300,6198
240300,6199
431200,6200
113300,6201
149500,6202
284600,6203
280900,6204
219600,6205
237300,6206
181000,6207
195800,6208
658200,6209
398400,6210
210500,6211
204800,6212
384400,6213
167800,6214
285000,6215
266000,6216
195800,6217
393400,6218
101600,6219
172100,6220
218000,6221
525500,6222
150900,6223
273200,6224
217200,6225
155900,6226
560000,6227
617200,6228
198000,6229
300000,6230
217000,6231
226900,6232
232500,6233
240800,6234
246200,6235
373500,6236
203000,6237
304900,6238
476500,6239
319500,6240
900,6241
167900,6242
1201300,6243
352000,6244
209300,6245
284200,6246
325000,6247
215200,6248
348300,6249
110000,6250
3589400,6251
308800,6252
224700,6253
298000,6254
229100,6255
175900,6256
286300,6257
198400,6258
259400,6259
189900,6260
238300,6261
191500,6262
1128200,6263
223400,6264
208200,6265
188600,6266
173300,6267
149500,6268
363600,6269
357000,6270
152600,6271
216200,6272
285800,6273
208300,6274
213300,6275
222200,6276
615600,6277
191700,6278
274000,6279
448600,6280
310400,6281
126900,6282
212300,6283
130800,6284
179000,6285
240300,6286
196300,6287
634000,6288
372500,6289
228200,6290
142100,6291
174700,6292
13849600,6293
19300,6294
147700,6295
176700,6296
408400,6297
195200,6298
266300,6299
264000,6300
126600,6301
217500,6302
109600,6303
231500,6304
500,6305
317900,6306
483900,6307
162000,6308
1027900,6309
235400,6310
219800,6311
310700,6312
139200,6313
174700,6314
278600,6315
264300,6316
329000,6317
138500,6318
957900,6319
323400,6320
286400,6321
154600,6322
274200,6323
571800,6324
217500,6325
254200,6326
277200,6327
186500,6328
187400,6329
253300,6330
209300,6331
251600,6332
160200,6333
274900,6334
33300,6335
216000,6336
689000,6337
274500,6338
244300,6339
244700,6340
195300,6341
380500,6342
931200,6343
258800,6344
305800,6345
351700,6346
528400,6347
387100,6348
391000,6349
334700,6350
264400,6351
246100,6352
5149600,6353
525500,6354
141400,6355
221300,6356
203900,6357
140000,6358
208800,6359
181900,6360
95400,6361
351900,6362
235800,6363
1450300,6364
295300,6365
375900,6366
203400,6367
809300,6368
187900,6369
185100,6370
261800,6371
348700,6372
25500,6373
239300,6374
319300,6375
352300,6376
199000,6377
215500,6378
199500,6379
192200,6380
394000,6381
280000,6382
205600,6383
209300,6384
190700,6385
204400,6386
228900,6387
198500,6388
233900,6389
895700,6390
154800,6391
382500,6392
212500,6393
181700,6394
332400,6395
506300,6396
236700,6397
305800,6398
218300,6399
254500,6400
189600,6401
398700,6402
359800,6403
358700,6404
193200,6405
683300,6406
138500,6407
165500,6408
154800,6409
85239,6410
212600,6411
10310800,6412
278500,6413
204900,6414
235200,6415
5000,6416
419900,6417
335700,6418
206000,6419
236100,6420
250800,6421
341000,6422
223500,6423
237700,6424
302800,6425
228300,6426
12700,6427
335200,6428
182300,6429
277200,6430
213700,6431
159600,6432
280500,6433
292300,6434
205800,6435
636700,6436
272800,6437
255000,6438
273500,6439
237500,6440
217900,6441
364900,6442
190700,6443
276400,6444
1029800,6445
246400,6446
602600,6447
419600,6448
267200,6449
341000,6450
215300,6451
0,6452
199400,6453
201700,6454
141500,6455
271100,6456
228500,6457
228800,6458
342600,6459
212500,6460
171400,6461
207300,6462
202600,6463
94300,6464
257000,6465
239700,6466
118700,6467
406500,6468
227000,6469
210000,6470
174900,6471
313992,6472
216500,6473
273300,6474
227600,6475
147964,6476
235300,6477
427900,6478
451300,6479
197100,6480
5826200,6481
413500,6482
284700,6483
3115700,6484
218000,6485
130800,6486
248100,6487
338000,6488
275900,6489
12452500,6490
142100,6491
293400,6492
303100,6493
118700,6494
374500,6495
273300,6496
196000,6497
217600,6498
156600,6499
6960500,6500
223300,6501
247900,6502
5000,6503
350500,6504
263300,6505
228700,6506
204600,6507
233200,6508
239400,6509
312800,6510
194700,6511
197900,6512
132600,6513
745700,6514
229500,6515
130400,6516
379200,6517
487800,6518
139200,6519
225800,6520
148600,6521
348000,6522
268500,6523
357700,6524
278800,6525
226000,6526
197100,6527
349200,6528
202100,6529
153500,6530
200300,6531
326500,6532
172000,6533
211500,6534
515000,6535
199300,6536
245100,6537
126100,6538
203000,6539
199400,6540
385300,6541
190800,6542
331100,6543
400600,6544
174200,6545
378300,6546
248200,6547
120800,6548
210400,6549
375200,6550
375900,6551
293300,6552
666400,6553
5000,6554
1014800,6555
328100,6556
360100,6557
207700,6558
160600,6559
367700,6560
226500,6561
229100,6562
519700,6563
228700,6564
176300,6565
247900,6566
410500,6567
2780600,6568
266000,6569
181800,6570
240300,6571
219900,6572
275600,6573
3808400,6574
574100,6575
731900,6576
1078400,6577
170500,6578
414800,6579
194000,6580
234800,6581
192600,6582
154400,6583
219100,6584
226300,6585
387500,6586
230100,6587
476900,6588
384000,6589
299600,6590
369500,6591
333900,6592
269400,6593
361100,6594
262600,6595
301500,6596
236900,6597
480200,6598
116800,6599
155200,6600
287600,6601
221200,6602
245700,6603
152900,6604
266300,6605
190500,6606
332400,6607
264700,6608
738400,6609
49700,6610
205000,6611
11000,6612
188000,6613
148600,6614
418100,6615
297500,6616
485200,6617
190100,6618
191200,6619
298800,6620
233900,6621
255300,6622
6500000,6623
200000,6624
437600,6625
676800,6626
221400,6627
268100,6628
205400,6629
942700,6630
280400,6631
225500,6632
210100,6633
218100,6634
489900,6635
399900,6636
2396500,6637
217600,6638
1635400,6639
5000,6640
216900,6641
429400,6642
99200,6643
199800,6644
178300,6645
228700,6646
33000,6647
236700,6648
629400,6649
197600,6650
1300,6651
367200,6652
212600,6653
262400,6654
573600,6655
129100,6656
253500,6657
308600,6658
185400,6659
235300,6660
225200,6661
241700,6662
169000,6663
126100,6664
317200,6665
574800,6666
804900,6667
1708500,6668
258600,6669
6037900,6670
174300,6671
225000,6672
160700,6673
126900,6674
274063,6675
205600,6676
104500,6677
264100,6678
149500,6679
413800,6680
150800,6681
254500,6682
185400,6683
222400,6684
126900,6685
267600,6686
290600,6687
255000,6688
340800,6689
328400,6690
318900,6691
225300,6692
194400,6693
333300,6694
482700,6695
315500,6696
225400,6697
172700,6698
191300,6699
379200,6700
256600,6701
275100,6702
405500,6703
228200,6704
175500,6705
206200,6706
321900,6707
198200,6708
274800,6709
172100,6710
368800,6711
211400,6712
253700,6713
189900,6714
828800,6715
180500,6716
119200,6717
614000,6718
226200,6719
157800,6720
199800,6721
642700,6722
187800,6723
483300,6724
249900,6725
388200,6726
265600,6727
199100,6728
216400,6729
201400,6730
170800,6731
343700,6732
322100,6733
548100,6734
663400,6735
218700,6736
72800,6737
2353900,6738
196800,6739
224000,6740
279900,6741
176400,6742
264800,6743
371600,6744
296700,6745
297100,6746
248400,6747
532500,6748
33800,6749
280400,6750
203900,6751
517700,6752
150900,6753
223000,6754
205400,6755
381200,6756
28815200,6757
106000,6758
178600,6759
168200,6760
228300,6761
423500,6762
271900,6763
174100,6764
189500,6765
212600,6766
225200,6767
182900,6768
817000,6769
186400,6770
135700,6771
220400,6772
479200,6773
170100,6774
175000,6775
840600,6776
273900,6777
336100,6778
248700,6779
254000,6780
168100,6781
203900,6782
138900,6783
238800,6784
163100,6785
141500,6786
178400,6787
442600,6788
552400,6789
192900,6790
138500,6791
186500,6792
165900,6793
1314300,6794
165400,6795
699300,6796
655600,6797
695500,6798
203000,6799
215200,6800
214400,6801
87255,6802
264400,6803
153100,6804
143900,6805
138500,6806
463600,6807
420900,6808
194900,6809
185000,6810
203700,6811
170400,6812
356400,6813
230900,6814
221900,6815
293800,6816
232800,6817
358200,6818
224900,6819
179000,6820
7900,6821
197900,6822
627600,6823
3100,6824
235100,6825
227800,6826
284300,6827
343900,6828
9500,6829
368600,6830
233900,6831
183400,6832
169000,6833
184600,6834
170600,6835
205900,6836
180300,6837
247300,6838
296300,6839
154300,6840
221300,6841
258800,6842
376200,6843
142100,6844
196100,6845
1471800,6846
299100,6847
330900,6848
267200,6849
556200,6850
199200,6851
275700,6852
278400,6853
213300,6854
366300,6855
353800,6856
307500,6857
403400,6858
203300,6859
230000,6860
178300,6861
350900,6862
237500,6863
392900,6864
304100,6865
158500,6866
282200,6867
162900,6868
421500,6869
199100,6870
199200,6871
225500,6872
201700,6873
683100,6874
199200,6875
258500,6876
193300,6877
436500,6878
323600,6879
291400,6880
134671,6881
339000,6882
219600,6883
283000,6884
238300,6885
363200,6886
5000,6887
291000,6888
210000,6889
356600,6890
328300,6891
262600,6892
180200,6893
76800,6894
329300,6895
5226600,6896
411500,6897
287100,6898
382600,6899
100800,6900
186100,6901
173100,6902
246900,6903
169600,6904
309200,6905
200100,6906
448400,6907
271100,6908
211500,6909
228200,6910
278100,6911
228800,6912
363900,6913
208600,6914
643300,6915
156900,6916
241700,6917
785100,6918
362400,6919
289000,6920
233300,6921
202700,6922
229800,6923
311400,6924
426600,6925
270000,6926
170100,6927
195800,6928
241200,6929
302600,6930
251000,6931
285900,6932
222400,6933
195700,6934
145300,6935
334100,6936
238200,6937
369900,6938
180800,6939
126100,6940
451000,6941
274100,6942
245000,6943
150900,6944
197900,6945
220700,6946
343300,6947
352400,6948
792300,6949
243800,6950
625000,6951
190800,6952
257400,6953
203400,6954
224000,6955
201400,6956
237800,6957
313600,6958
87255,6959
141500,6960
170400,6961
959500,6962
511700,6963
510000,6964
306600,6965
130700,6966
510300,6967
270900,6968
176900,6969
177200,6970
406400,6971
138500,6972
134000,6973
178000,6974
218400,6975
215900,6976
387800,6977
192200,6978
241500,6979
171300,6980
230900,6981
5000,6982
185900,6983
230900,6984
199400,6985
5000,6986
203400,6987
138500,6988
210900,6989
450100,6990
325100,6991
212600,6992
126100,6993
339100,6994
429000,6995
448500,6996
189100,6997
1190500,6998
8600,6999
229600,7000
