StreetName,FID
"GLEN RD",549
"MAIN ST",550
"BUELL ST",551
"HOWARD ST",552
"NORTH ST",553
"SOUTH WILLARD ST",554
"ST PAUL ST",555
"IRA LN",556
"NORTH PROSPECT ST",557
"FAITH ST",558
"CEDAR ST",559
"AVENUE C",560
"HAYWARD ST",561
"AUSTIN DR",562
"UNIVERSITY TR",563
"COLLEGE ST",564
"INTERVALE RD",565
"MAPLE ST",566
"SOUTH PROSPECT ST",567
"BORESTONE LN",568
"LAKE ST",569
"PROSPECT HL",570
"SOUTH WILLIAMS ST",571
"OAKBEACH DR",572
"OAKCREST DR",573
"PINE ST",574
"RIVERS EDGE DR",575
"PEARL ST",576
"AUSTIN DR",577
"MAIN ST",578
"POIRIER PL",579
"SOUTH WILLARD ST",580
"NORTH AV",581
"NORTH CHAMPLAIN ST",582
"NORTH ST",583
"COLCHESTER AV",584
"WARD ST",585
"SOUTH UNION ST",586
"NORTH AV",587
"NASH PL",588
"SOUTH WILLIAMS ST",589
"PERU ST",590
"JAMES AV",591
"HOWARD ST",592
"ADAMS CT",593
"NORTH PROSPECT ST",594
"LAKEVIEW TR",595
"SOUTH WILLARD ST",596
"LAKESIDE AV",597
"MAPLE ST",598
"SOUTH UNION ST",599
"PARK ST",600
"HILDRED DR",601
"EAST AV",602
"COLCHESTER AV",603
"NORTH AV",604
"BLONDIN CR",605
"CAROLINE ST",606
"HOME AV",607
"HILDRED DR",608
"SHELBURNE ST",609
"RIVERMOUNT TR",610
"HOWARD ST",611
"STARR FARM RD",612
"OAKCREST DR",613
"KING ST",614
"SHELBURNE ST",615
"LOOMIS ST",616
"BORESTONE LN",617
"NORTH ST",618
"SUMMIT ST",619
"SCARFF AV",620
"CHARLOTTE ST",621
"SOUTH WILLIAMS ST",622
"GOSSE CT",623
"FERGUSON AV",624
"NORTH AV",625
"BUELL ST",626
"WOODBURY RD",627
"HOLLY LN",628
"PARK ST",629
"NORTH AV",630
"SOUTH WINOOSKI AV",631
"FARRINGTON PW",632
"SUNSET CL",633
"SOUTH WINOOSKI AV",634
"GEORGE ST",635
"CRESCENT RD",636
"NORTH AV",637
"RICHARDSON ST",638
"CARRIGAN DR",639
"MAPLE ST",640
"KING ST",641
"SPRUCE ST",642
"BROWE CT",643
"HOWARD ST",644
"FOSTER ST",645
"CENTRAL AV",646
"KINGSLAND TR",647
"ETHAN ALLEN PW",648
"BRIERWOOD LN",649
"STARR FARM BC",650
"SANDRA CR",651
"LOALDO DR",652
"BAIRD ST",653
"APPLETREE POINT LN",654
"CATHERINE ST",655
"CHERRY ST",656
"LORI LN",657
"LYMAN AV",658
"SOUTH UNION ST",659
"NORTH AV",660
"NORTH AV",661
"MAPLE ST",662
"SOUTHWIND DR",663
"HILDRED DR",664
"COLLEGE ST",665
"MANSFIELD AV",666
"SOUTH UNION ST",667
"JAMES AV",668
"APPLETREE POINT RD",669
"BIRCHCLIFF PW",670
"NORTH AV",671
"NORTH AV",672
"SOUTH UNION ST",673
"ST PAUL ST",674
"MAPLE ST",675
"LOOMIS ST",676
"SOUTH WILLARD ST",677
"HUNGERFORD TR",678
"CHERRY LN",679
"WOODLAWN RD",680
"SPRUCE ST",681
"NORTH ST",682
"POIRIER PL",683
"NORTHSHORE DR",684
"RIVERSIDE AV",685
"GAZO AV",686
"STIRLING PL",687
"SOUTH PROSPECT ST",688
"PEARL ST",689
"ADAMS ST",690
"MAIN ST",691
"BATCHELDER ST",692
"NORTH WINOOSKI AV",693
"SOUTH CREST DR",694
"NORTH AV",695
"AUSTIN DR",696
"LAKEWOOD PW",697
"DODDS CT",698
"MERIDIAN ST",699
"NORTH ST",700
"HASWELL ST",701
"GAZO AV",702
"FARRINGTON PW",703
"BIRCHCLIFF PW",704
"BRIERWOOD LN",705
"HILDRED DR",706
"HILDRED DR",707
"HOME AV",708
"GAZO AV",709
"AUSTIN DR",710
"SOUTH WINOOSKI AV",711
"MOUNT VIEW CT",712
"SOUTH UNION ST",713
"ETHAN ALLEN PW",714
"DALE RD",715
"LEONARD ST",716
"WOODLAWN RD",717
"SOUTH WILLARD ST",718
"SOUTH UNION ST",719
"MARBLE AV",720
"PEARL ST",721
"SCARFF AV",722
"COTTAGE GR",723
"HEINEBERG RD",724
"LAFAYETTE PL",725
"JACKSON CT",726
"COLLEGE ST",727
"BRIERWOOD LN",728
"MONROE ST",729
"PEARL ST",730
"ADSIT CT",731
"HAYWARD ST",732
"ST LOUIS ST",733
"BROOKES AV",734
"CHERRY ST",735
"ROBINSON PW",736
"CURTIS AV",737
"INSTITUTE RD",738
"BROOKES AV",739
"HILDRED DR",740
"LOOMIS ST",741
"BLODGETT ST",742
"HILDRED DR",743
"STRONG ST",744
"NORTH WINOOSKI AV",745
"EDINBOROUGH DR",746
"OAK ST",747
"SOUTH CREST DR",748
"CLAIRE POINTE RD",749
"MERIDIAN ST",750
"MOORE DR",751
"ST MARYS ST",752
"NORTH AV",753
"AUSTIN DR",754
"SOUTH PROSPECT ST",755
"OVERLAKE PK",756
"GRANT ST",757
"POIRIER PL",758
"GOSSE CT",759
"NORTH ST",760
"DUNDER RD",761
"LAKEVIEW TR",762
"MANSFIELD AV",763
"MAIN ST",764
"SOUTH UNION ST",765
"ADAMS ST",766
"CUMBERLAND RD",767
"NORTH WINOOSKI AV",768
"PINE ST",769
"EDGEMOOR DR",770
"PLATTSBURG AV",771
"COLLEGE ST",772
"AUSTIN DR",773
"KINGSLAND TR",774
"SOUTH UNION ST",775
"FRONT ST",776
"PLEASANT AV",777
"LORI LN",778
"ST PAUL ST",779
"SUMMIT ST",780
"COLCHESTER AV",781
"CRESCENT RD",782
"POPLAR ST",783
"PINE ST",784
"COLCHESTER AV",785
"LAKEVIEW TR",786
"ROCKLAND ST",787
"BAIRD ST",788
"SUMMIT ST",789
"VINE ST",790
"STARR FARM BC",791
"WESTERN AV",792
"THIBAULT PW",793
"DALE RD",794
"NORTH CHAMPLAIN ST",795
"ADSIT CT",796
"VALADE ST",797
"NORTHSHORE DR",798
"HOME AV",799
"WOODLAWN RD",800
"KING ST",801
"THIBAULT PW",802
"LOOMIS ST",803
"MANHATTAN DR",804
"ST LOUIS ST",805
"BIRCHCLIFF PW",806
"WOODBURY RD",807
"SOUTH UNION ST",808
"FLYNN AV",809
"COLLEGE ST",810
"PARK ST",811
"MANSFIELD AV",812
"EASTMAN FARM RD",813
"PERU ST",814
"ST PAUL ST",815
"HAYWARD ST",816
"PLEASANT AV",817
"FOSTER ST",818
"NORTH AV",819
"NORTH AV",820
"NORTH AV",821
"RIVERSIDE AV",822
"SANDRA CR",823
"HIGH GROVE CT",824
"CHERRY LN",825
"MAPLE ST",826
"BARLEY RD",827
"LAKE FOREST DR",828
"NORTH AV",829
"ST PAUL ST",830
"SOUTH COVE RD",831
"PROSPECT PW",832
"ST PAUL ST",833
"GROVE ST",834
"ADAMS CT",835
"PINE ST",836
"NORTH WILLARD ST",837
"NORTH COVE RD",838
"STANIFORD RD",839
"CONGER AV",840
"LOOMIS ST",841
"NORTH CHAMPLAIN ST",842
"PARK ST",843
"BROWE CT",844
"GREY MEADOW DR",845
"AVENUE C",846
"PINE ST",847
"FOSTER ST",848
"LYMAN AV",849
"ADAMS ST",850
"GRANT ST",851
"SOUTH UNION ST",852
"STANIFORD RD",853
"HILDRED DR",854
"PLEASANT AV",855
"MORSE PL",856
"HARRINGTON TR",857
"FOSTER ST",858
"UNIVERSITY TR",859
"SOUTHWIND DR",860
"SPRING ST",861
"ETHAN ALLEN PW",862
"PEARL ST",863
"HARRINGTON TR",864
"CHESTNUT TR",865
"NORTH AV",866
"SOUTH WILLARD ST",867
"COLCHESTER AV",868
"BALSAM ST",869
"AUSTIN DR",870
"MURRAY ST",871
"MAIN ST",872
"WASHINGTON ST",873
"LOALDO DR",874
"SOUTH PROSPECT ST",875
"HYDE ST",876
"NORTH AV",877
"WING ST",878
"SUNSET CL",879
"RUSSELL ST",880
"FRONT ST",881
"UNIVERSITY TR",882
"NORTH AV",883
"WALNUT ST",884
"ROSE ST",885
"VALADE ST",886
"MANHATTAN DR",887
"CATHERINE ST",888
"MARBLE AV",889
"SOUTH PROSPECT ST",890
"RIVER VIEW DR",891
"GRANT ST",892
"PITKIN ST",893
"CHERRY ST",894
"ELM TR",895
"LOOMIS ST",896
"PINE ST",897
"CHARLOTTE ST",898
"SOUTH WINOOSKI AV",899
"PARK ST",900
"HILDRED DR",901
"HILDRED DR",902
"HARBOR WATCH RD",903
"SCHOOL ST",904
"FOREST ST",905
"CUMBERLAND RD",906
"PARK ST",907
"FAIRMOUNT ST",908
"SOUTH UNION ST",909
"GREEN ACRES DR",910
"BITTERSWEET LN",911
"HARDY AV",912
"SOUTH UNION ST",913
"SOUTH ST",914
"PARK ST",915
"LOOMIS ST",916
"HUNGERFORD TR",917
"VENUS AV",918
"STEELE ST",919
"CASE PW",920
"SHELBURNE ST",921
"LOALDO DR",922
"TURF RD",923
"LORI LN",924
"CRESCENT RD",925
"LATHAM CT",926
"ST PAUL ST",927
"NORTH AV",928
"BILODEAU CT",929
"KINGSLAND TR",930
"WOODBURY RD",931
"PITKIN ST",932
"JAMES AV",933
"VILLAGE GN",934
"LAFOUNTAIN ST",935
"HYDE ST",936
"NORTH WILLARD ST",937
"CALARCO CT",938
"HILDRED DR",939
"CUMBERLAND RD",940
"COLCHESTER CT",941
"GEORGE ST",942
"KING ST",943
"SOUTH WILLARD ST",944
"SOUTHWIND DR",945
"COLLEGE ST",946
"BUELL ST",947
"FLYNN AV",948
"SOUTH CREST DR",949
"ST PAUL ST",950
"INTERVALE RD",951
"DEFOREST HT",952
"BLODGETT ST",953
"DECATUR ST",954
"LAKE ST",955
"SPRUCE ST",956
"MURRAY ST",957
"HAYWARD ST",958
"NORTHSHORE DR",959
"CLAIRE POINTE RD",960
"COLCHESTER AV",961
"PROSPECT PW",962
"WARD ST",963
"NORTH AV",964
"NORTH AV",965
"LAKEWOOD PW",966
"PLATTSBURG AV",967
"INTERVALE AV",968
"CRESCENT RD",969
"AVENUE B",970
"HILLCREST RD",971
"GROVE ST",972
"PINE ST",973
"CLIFF ST",974
"LOOMIS ST",975
"AVENUE C",976
"STANIFORD RD",977
"COLCHESTER AV",978
"CONGER AV",979
"PINE ST",980
"PENNINGTON DR",981
"STARR FARM BC",982
"ETHAN ALLEN PW",983
"SOUTH PROSPECT ST",984
"NORTH UNION ST",985
"EDGEMOOR DR",986
"CUMBERLAND RD",987
"BALSAM ST",988
"PEARL ST",989
"HILDRED DR",990
"HARRINGTON TR",991
"WILSON ST",992
"SOUTHWIND DR",993
"HARRISON AV",994
"CAYUGA CT",995
"GOSSE CT",996
"SUMMIT ST",997
"WOODLAWN RD",998
"PERU ST",999
"HILDRED DR",1000
"GRANT ST",3001
"SUNSET DR",3002
"RAYMOND PL",3003
"CHURCH ST",3004
"GAZO AV",3005
"GRANT ST",3006
"HAYWARD ST",3007
"AUSTIN DR",3008
"SOUTH WINOOSKI AV",3009
"BROWE CT",3010
"KING ST",3011
"MANHATTAN DR",3012
"MAIN ST",3013
"SOUTH WILLARD ST",3014
"SOUTH WILLIAMS ST",3015
"APPLETREE POINT RD",3016
"NORTH COVE RD",3017
"AUSTIN DR",3018
"MAIN ST",3019
"MERIDIAN ST",3020
"MAPLE ST",3021
"NORTH AV",3022
"NORTH AV",3023
"STANIFORD RD",3024
"NORTH WINOOSKI AV",3025
"DUNDER RD",3026
"CHARLOTTE ST",3027
"COLCHESTER AV",3028
"DEFOREST RD",3029
"HILDRED DR",3030
"APPLETREE POINT RD",3031
"LOOMIS ST",3032
"ORCHARD TR",3033
"NORTH AV",3034
"AUSTIN DR",3035
"SURF RD",3036
"DEFOREST HT",3037
"CONGER AV",3038
"NORTH CHAMPLAIN ST",3039
"NORTH AV",3040
"JAMES AV",3041
"STANIFORD RD",3042
"CHARLOTTE ST",3043
"BLODGETT ST",3044
"MORRILL DR",3045
"IRA LN",3046
"OAKCREST DR",3047
"COLCHESTER AV",3048
"SIMMS ST",3049
"SOUTH WINOOSKI AV",3050
"OAKBEACH DR",3051
"WEST RD",3052
"BRIGGS ST",3053
"GOSSE CT",3054
"SCHOOL ST",3055
"MANHATTAN DR",3056
"FERN ST",3057
"ELBOW ST",3058
"MAIN ST",3059
"HILLCREST RD",3060
"NORTH WILLIAMS ST",3061
"CALARCO CT",3062
"HILDRED DR",3063
"FRONT ST",3064
"HASWELL ST",3065
"LAFAYETTE PL",3066
"CONVENT SQ",3067
"COLLEGE ST",3068
"SPRUCE ST",3069
"MAIN ST",3070
"RIVERSIDE AV",3071
"GAZO AV",3072
"CROWLEY ST",3073
"HENRY ST",3074
"NORTH CHAMPLAIN ST",3075
"BIRCHWOOD LN",3076
"BEECH ST",3077
"HILDRED DR",3078
"BRIERWOOD LN",3079
"CHARITY ST",3080
"BALSAM ST",3081
"MANSFIELD AV",3082
"NORTH WILLARD ST",3083
"MAPLE ST",3084
"PLEASANT AV",3085
"NORTH CHAMPLAIN ST",3086
"SOUTH WILLARD ST",3087
"CATHERINE ST",3088
"CASE PW",3089
"NORTH AV",3090
"WILDWOOD DR",3091
"EAST AV",3092
"FRONT ST",3093
"NORTH AV",3094
"RIVERSIDE AV",3095
"COLLEGE ST",3096
"SOUTH ST",3097
"CATHERINE ST",3098
"RIDGEWOOD DR",3099
"LUCK ST",3100
"CHARITY ST",3101
"MORGAN ST",3102
"SPRUCE ST",3103
"NORTH AV",3104
"BRIGHT ST",3105
"HARBOR WATCH RD",3106
"NORTH WILLARD ST",3107
"SOUTH WILLARD ST",3108
"ALEXIS DR",3109
"SCARFF AV",3110
"FLYNN AV",3111
"WOODLAWN RD",3112
"NORTH UNION ST",3113
"BLODGETT ST",3114
"AUSTIN DR",3115
"LINDEN TR",3116
"FLYNN AV",3117
"PENNINGTON DR",3118
"SOUTH UNION ST",3119
"EAST AV",3120
"BRIERWOOD LN",3121
"CRESCENT RD",3122
"BARRETT ST",3123
"EAST VILLAGE DR",3124
"CEDAR ST",3125
"HYDE ST",3126
"NORTH COVE RD",3127
"CONGER AV",3128
"STARR FARM RD",3129
"CHURCH ST",3130
"PEARL ST",3131
"AUSTIN DR",3132
"HARDY AV",3133
"NORTH UNION ST",3134
"NORTH AV",3135
"BORESTONE LN",3136
"LYMAN AV",3137
"PARK ST",3138
"COLLEGE ST",3139
"DODDS CT",3140
"CROWLEY ST",3141
"SOUTH WILLARD ST",3142
"WESTERN AV",3143
"DUNDER RD",3144
"SOUTH MEADOW DR",3145
"SOUTH ST",3146
"NORTH WINOOSKI AV",3147
"BUELL ST",3148
"HOOVER ST",3149
"LAKEVIEW TR",3150
"CURTIS AV",3151
"PINE ST",3152
"HILLCREST RD",3153
"BRIGHT ST",3154
"WOODBURY RD",3155
"MORSE PL",3156
"PEARL ST",3157
"COLLEGE ST",3158
"TEMPLE ST",3159
"WASHINGTON ST",3160
"APPLETREE POINT RD",3161
"SOUTH WINOOSKI AV",3162
"PERU ST",3163
"PROSPECT HL",3164
"COLCHESTER AV",3165
"CUMBERLAND RD",3166
"NORTH UNION ST",3167
"OVERLAKE PK",3168
"UNIVERSITY TR",3169
"FAIRMOUNT ST",3170
"DORSET LN",3171
"SPRUCE ST",3172
"ST PAUL ST",3173
"TRACY DR",3174
"HARRISON AV",3175
"NORTH ST",3176
"NORTH CHAMPLAIN ST",3177
"FRONT ST",3178
"ALDER LN",3179
"EAST AV",3180
"MANHATTAN DR",3181
"SOUTH CREST DR",3182
"RIVERSIDE AV",3183
"ARCHIBALD ST",3184
"BIRCH CT",3185
"SHELBURNE ST",3186
"NORTH AV",3187
"CHARLOTTE ST",3188
"NORTH WILLARD ST",3189
"NORTHSHORE DR",3190
"GREEN ACRES DR",3191
"NORTH AV",3192
"SOUTH PROSPECT ST",3193
"MAPLE ST",3194
"NORTH ST",3195
"HILDRED DR",3196
"HILDRED DR",3197
"MAIN ST",3198
"MAIN ST",3199
"RUSSELL ST",3200
"ST PAUL ST",3201
"SOUTH PROSPECT ST",3202
"ROBINSON PW",3203
"CHARLOTTE ST",3204
"ST PAUL ST",3205
"SOUTH CHAMPLAIN ST",3206
"STANBURY RD",3207
"CLAIRE POINTE RD",3208
"SOUTH WINOOSKI AV",3209
"NORTH WILLIAMS ST",3210
"CUMBERLAND RD",3211
"COLLEGE ST",3212
"HILDRED DR",3213
"MANHATTAN DR",3214
"WEST RD",3215
"HOWARD ST",3216
"HARDY AV",3217
"COLLEGE ST",3218
"PINE ST",3219
"POMEROY ST",3220
"OAK ST",3221
"CHERRY ST",3222
"BRIERWOOD LN",3223
"SOUTH PROSPECT ST",3224
"SHERMAN ST",3225
"NORTHSHORE DR",3226
"CROSS PW",3227
"TURF RD",3228
"GAZO AV",3229
"BROOKES AV",3230
"SUNSET DR",3231
"ETHAN ALLEN PW",3232
"PITKIN ST",3233
"COLLEGE ST",3234
"ALGIRD ST",3235
"COLLEGE ST",3236
"WOODBURY RD",3237
"PLEASANT AV",3238
"ARLINGTON CT",3239
"SOUTH WINOOSKI AV",3240
"SOUTH PROSPECT ST",3241
"SOUTH COVE RD",3242
"ALFRED TR",3243
"SOUTH MEADOW DR",3244
"MANSFIELD AV",3245
"PLEASANT AV",3246
"COLLEGE ST",3247
"ALDER LN",3248
"MORGAN ST",3249
"NORTH AV",3250
"COTTAGE GR",3251
"STARR FARM BC",3252
"SUMMIT ST",3253
"SOUTH WILLIAMS ST",3254
"SOUTH PROSPECT ST",3255
"COTTAGE GR",3256
"CHESTNUT TR",3257
"KILLARNEY DR",3258
"VAN PATTEN PW",3259
"CONGER AV",3260
"CRESCENT RD",3261
"LOOMIS ST",3262
"PROSPECT HL",3263
"AUSTIN DR",3264
"BATCHELDER ST",3265
"DEFOREST HT",3266
"RIVERSIDE AV",3267
"COLCHESTER AV",3268
"HENRY ST",3269
"NORTH AV",3270
"RICHARDSON ST",3271
"NORTH AV",3272
"CRESCENT RD",3273
"BORESTONE LN",3274
"BRIGHT ST",3275
"STARR FARM BC",3276
"INTERVALE AV",3277
"NORTH WINOOSKI AV",3278
"VILLAGE GN",3279
"NORTH AV",3280
"LAKEWOOD PW",3281
"HARBOR WATCH RD",3282
"MAPLE ST",3283
"NORTH UNION ST",3284
"OAKCREST DR",3285
"PEARL ST",3286
"MAPLE ST",3287
"SOUTH PROSPECT ST",3288
"STANIFORD RD",3289
"DREW ST",3290
"PINE ST",3291
"CAYUGA CT",3292
"HILDRED DR",3293
"SUNSET DR",3294
"SOUTH UNION ST",3295
"MAIN ST",3296
"SOUTHWIND DR",3297
"LEDGE RD",3298
"HILDRED DR",3299
"INSTITUTE RD",3300
"COLLEGE ST",3301
"ST PAUL ST",3302
"SOUTH WILLARD ST",3303
"CAYUGA CT",3304
"SOUTH PROSPECT ST",3305
"SOUTH WILLIAMS ST",3306
"COTTAGE GR",3307
"GOSSE CT",3308
"NORTH CHAMPLAIN ST",3309
"AVENUE B",3310
"PLEASANT AV",3311
"SHELBURNE ST",3312
"NORTH UNION ST",3313
"NORTH AV",3314
"DODDS CT",3315
"RIVERMOUNT TR",3316
"ELMWOOD AV",3317
"ARCHIBALD ST",3318
"FERGUSON AV",3319
"PINE ST",3320
"NORTH AV",3321
"AUSTIN DR",3322
"SHELBURNE ST",3323
"VAN PATTEN PW",3324
"RANDY LN",3325
"AVENUE C",3326
"HARRISON AV",3327
"MARBLE AV",3328
"HOME AV",3329
"SHELBURNE ST",3330
"SOUTHWIND DR",3331
"AUSTIN DR",3332
"FRONT ST",3333
"PITKIN ST",3334
"HILDRED DR",3335
"BILODEAU PK",3336
"CENTRAL AV",3337
"SURF RD",3338
"COLLEGE ST",3339
"BORESTONE LN",3340
"LAKEVIEW TR",3341
"RIVERSIDE AV",3342
"MANHATTAN DR",3343
"ALDER LN",3344
"CAROLINE ST",3345
"CROSS PW",3346
"DEFOREST HT",3347
"PERU ST",3348
"CURTIS AV",3349
"SHELBURNE ST",3350
"AVENUE B",3351
"PARK ST",3352
"WOODLAWN RD",3353
"DODDS CT",3354
"ROSE ST",3355
"NORTH CHAMPLAIN ST",3356
"COTTAGE GR",3357
"NORTH UNION ST",3358
"STANIFORD RD",3359
"CLOVER LN",3360
"COLLEGE ST",3361
"LAKE ST",3362
"SOUTH PROSPECT ST",3363
"MAPLE ST",3364
"SOUTH WILLIAMS ST",3365
"NORTH AV",3366
"SPRUCE ST",3367
"BAYVIEW ST",3368
"VENUS AV",3369
"VILLAGE GN",3370
"VALADE ST",3371
"INTERVALE AV",3372
"ARCHIBALD ST",3373
"PARK ST",3374
"NORTH AV",3375
"KING ST",3376
"CLAIRE POINTE RD",3377
"LAKEVIEW TR",3378
"NORTH AV",3379
"CHARLOTTE ST",3380
"CUMBERLAND RD",3381
"MAPLE ST",3382
"ST LOUIS ST",3383
"PLEASANT AV",3384
"STIRLING PL",3385
"CENTRAL AV",3386
"DUNDER RD",3387
"CHURCH ST",3388
"STANIFORD RD",3389
"ALGIRD ST",3390
"AUSTIN DR",3391
"STARR FARM RD",3392
"CONVERSE CT",3393
"BLODGETT ST",3394
"NORTH WILLARD ST",3395
"PINE ST",3396
"HARDY AV",3397
"WOODLAWN RD",3398
"LEONARD ST",3399
"AUSTIN DR",3400
"AUSTIN DR",3401
"NORTH CHAMPLAIN ST",3402
"SOUTH PROSPECT ST",3403
"ADAMS CT",3404
"HAYWARD ST",3405
"ARCHIBALD ST",3406
"CROMBIE ST",3407
"LOALDO DR",3408
"WOODS ST",3409
"ST LOUIS ST",3410
"FAIRMONT PL",3411
"BROOKES AV",3412
"BRIERWOOD LN",3413
"BIRCHCLIFF PW",3414
"AVENUE B",3415
"AUSTIN DR",3416
"NORTH ST",3417
"FLYNN AV",3418
"NORTH AV",3419
"NORTHSHORE DR",3420
"MARSHALL DR",3421
"NORTH COVE RD",3422
"INTERVALE RD",3423
"DECATUR ST",3424
"FARRINGTON PW",3425
"BROOK DR",3426
"FAIRMONT PL",3427
"NORTH AV",3428
"AUSTIN DR",3429
"LEONARD ST",3430
"RIVERSIDE AV",3431
"VINE ST",3432
"SHELBURNE ST",3433
"COLLEGE ST",3434
"LOOMIS ST",3436
"CLOVER LN",3437
"GREY MEADOW DR",3438
"DEFOREST HT",3439
"PINE ST",3440
"CURTIS AV",3441
"NORTH AV",3442
"NORTH PROSPECT ST",3443
"PINE ST",3444
"CHURCH ST",3445
"MAIN ST",3446
"ST LOUIS ST",3447
"CRESCENT TR",3448
"NORTH AV",3449
"NORTH UNION ST",3450
"LAKEVIEW TR",3451
"NORTH AV",3452
"NORTH AV",3453
"SUNSET DR",3454
"PLEASANT AV",3455
"AUSTIN DR",3456
"ETHAN ALLEN PW",3457
"GOVE CT",3458
"ST PAUL ST",3459
"LAKEWOOD PW",3460
"SOUTH WINOOSKI AV",3461
"NORTH AV",3462
"LAKESIDE AV",3463
"MERIDIAN ST",3464
"ROBINSON PW",3465
"SPRING ST",3466
"MAIN ST",3467
"PLEASANT AV",3468
"BRANDYWINE ST",3469
"WOODLAWN RD",3470
"SOUTH WINOOSKI AV",3471
"NORTH AV",3472
"MORSE PL",3473
"SOUTHWIND DR",3474
"NORTHSHORE DR",3475
"CHARLOTTE ST",3476
"CHURCH ST",3477
"CRESCENT RD",3478
"BUELL ST",3479
"VINE ST",3480
"MILL ST",3481
"SOUTH PROSPECT ST",3482
"CRESCENT BEACH DR",3483
"HOWARD ST",3484
"NORTHSHORE DR",3485
"NORTH AV",3486
"LINDEN TR",3487
"WILDWOOD DR",3488
"HOWARD ST",3489
"GROVE ST",3490
"HARBOR WATCH RD",3491
"CAYUGA CT",3492
"MURRAY ST",3493
"ST PAUL ST",3494
"SOUTHWIND DR",3495
"NORTH CHAMPLAIN ST",3496
"HILDRED DR",3497
"CAYUGA CT",3498
"SPRING ST",3499
"BROOK DR",3500
"PITKIN ST",3501
"ST PAUL ST",3502
"LUCK ST",3503
"ALFRED ST",3504
"PLEASANT AV",3505
"MANSFIELD AV",3506
"SHERMAN ST",3507
"LAKEWOOD PW",3508
"TRACY DR",3509
"IRA LN",3510
"BRIGHT ST",3511
"CROWLEY ST",3512
"ROSE ST",3513
"HICKOK PL",3514
"VINE ST",3515
"VALADE ST",3516
"PERU ST",3517
"CLARKE ST",3518
"MAIN ST",3519
"SOUTH UNION ST",3520
"PARK ST",3521
"JAMES AV",3522
"NORTH AV",3523
"ARTHUR CT",3524
"LAFOUNTAIN ST",3525
"LAKE ST",3526
"ISHAM ST",3527
"NORTH ST",3528
"ST PAUL ST",3529
"NOTTINGHAM LN",3530
"AUSTIN DR",3531
"NORTH WINOOSKI AV",3532
"SOUTH COVE RD",3533
"VEST HAVEN DR",3534
"SOUTH WINOOSKI AV",3535
"CLARKE ST",3536
"COLCHESTER AV",3537
"DEFOREST RD",3538
"SANDRA CR",3539
"MAIN ST",3540
"NORTH COVE RD",3541
"AUSTIN DR",3542
"SOUTH WINOOSKI AV",3543
"CURTIS AV",3544
"PITKIN ST",3545
"SOUTH CHAMPLAIN ST",3546
"WRIGHT AV",3547
"SOUTH UNION ST",3548
"TRACY DR",3549
"ELMWOOD AV",3550
"SOUTH PROSPECT ST",3551
"NORTH WINOOSKI AV",3552
"HILDRED DR",3553
"SCHOOL ST",3554
"SOUTH WILLARD ST",3555
"HARBOR WATCH RD",3556
"LYMAN AV",3557
"STANIFORD FARMS RD",3558
"DALE RD",3559
"ST PAUL ST",3560
"ELMWOOD AV",3561
"LAVALLEY LN",3562
"RAYMOND PL",3563
"FAIRMONT PL",3564
"DECATUR ST",3565
"CEDAR ST",3566
"SPRING ST",3567
"BOOTH ST",3568
"APPLETREE POINT RD",3569
"VILLAGE GN",3570
"SOUTH PROSPECT ST",3571
"CRESCENT BEACH DR",3572
"RIVERSIDE AV",3573
"SANDRA CR",3574
"SOUTH COVE RD",3575
"BRIERWOOD LN",3576
"BROOK DR",3577
"SOUTHWIND DR",3578
"ST PAUL ST",3579
"NORTH ST",3580
"NORTH AV",3581
"LEONARD ST",3582
"PEARL ST",3583
"IRANISTAN RD",3584
"LEDGE RD",3585
"MORRILL DR",3586
"LEDGE RD",3587
"APPLETREE POINT RD",3588
"CAYUGA CT",3589
"NORTH ST",3590
"APPLETREE POINT RD",3591
"ST PAUL ST",3592
"ELMWOOD AV",3593
"SEARS LN",3594
"ST PAUL ST",3595
"CAROLINE ST",3596
"NORTH ST",3597
"QUEEN CITY PARK RD",3598
"COLCHESTER AV",3599
"CAROLINE ST",3600
"LOPES AV",3601
"SPRING ST",3602
"FLYNN AV",3603
"HARBOR WATCH RD",3604
"BROWE CT",3605
"EAST AV",3606
"ROBINSON PW",3607
"ROSE ST",3608
"SOUTH UNION ST",3609
"COLLEGE ST",3610
"LEDGEMERE ST",3611
"SARATOGA AV",3612
"NORTHSHORE DR",3613
"HEINEBERG RD",3614
"ST PAUL ST",3615
"LOOMIS ST",3616
"OAKBEACH DR",3617
"MAPLE ST",3618
"FOSTER ST",3619
"NORTH WINOOSKI AV",3620
"VENUS AV",3621
"CHURCH ST",3622
"RUSSELL ST",3623
"NORTHSHORE DR",3624
"POMEROY ST",3625
"PLATTSBURG AV",3626
"INTERVALE RD",3627
"ARCHIBALD ST",3628
"THIBAULT PW",3629
"AVENUE B",3630
"JAMES AV",3631
"AUSTIN DR",3632
"FERN ST",3633
"WOODLAWN RD",3634
"CHERRY ST",3635
"INTERVALE RD",3636
"MATTHEW AV",3637
"NASH PL",3638
"HOPE ST",3639
"SUMMIT ST",3640
"NORTH WINOOSKI AV",3641
"SARATOGA AV",3642
"AUSTIN DR",3643
"SHERMAN ST",3644
"PLATTSBURG AV",3645
"SOUTH UNION ST",3646
"COLCHESTER AV",3647
"NORTH WINOOSKI AV",3648
"CAYUGA CT",3649
"APPLETREE POINT RD",3650
